Word,Average Occurence (Comedy),Average Occurence (Thriller)
print,0.00599026503835,0.0185309607636
milo,0.000295727565817,0.00772763658214
judgment,0.00236017663545,0.0015163929912
act,0.0604992846168,0.0438142827236
gone,0.071231598473,0.0792626621583
lecter,0.0,0.00574597599332
draft,0.00483786910284,0.00232303957852
build,0.0333015263535,0.0486481830615
vow,0.00444773671405,0.00112455855692
steam,0.00622196120656,0.00374375292449
veteran,0.00191933547726,0.00245161545544
eighth,0.00642367072573,0.000657768630893
insect,0.00523383979401,0.000697944695642
entir,0.0289808763603,0.0216529531986
hon,0.00462029261738,0.00793291053642
okai,0.380906102103,0.349360744749
fourteen,0.00638381925364,0.0030450551191
meet,0.109391611426,0.0959255786155
tens,0.00347897673986,0.00201043663752
doin,0.0176623897503,0.0248846895759
hat,0.0189529790078,0.00525849471842
sub,0.00135325612931,0.00615850719943
counsel,0.00247428657008,0.00182783747024
channel,0.00694057499173,0.00704328058548
close,0.0661746763424,0.087509331327
daylight,0.00127107987241,0.00421685691696
loser,0.0144219991862,0.0057942305337
tend,0.00319822636184,0.00419791751056
judgement,0.0021849976268,0.00194144920276
accus,0.00220521506165,0.00740720030803
coast,0.00517343496709,0.00880429261415
everywher,0.00829125815087,0.0113897768349
welli,0.00503362790668,0.00032637075718
yep,0.0116331740923,0.0079189000571
label,0.00504970993936,0.00197036746496
chines,0.00519434054349,0.00389636762577
kim,0.0027583581051,0.00217212850438
rather,0.0363687762643,0.0221490504272
publish,0.00581490439448,0.00548676935068
neat,0.00452973322432,0.0018623650083
askin,0.000927179666783,0.00279918035843
pearl,0.00209937201905,0.0115468814304
bond,0.00475104248931,0.0158774816901
labor,0.00515000942089,0.00230716969687
cover,0.0277905906103,0.0366328889927
forget,0.0889590784765,0.0672518290113
warrior,0.0027551158901,0.00547741096248
asid,0.0047552610713,0.0054363076346
favor,0.0208313349208,0.0235960541251
sheep,0.00279545016961,0.00186216932299
crook,0.00879688564083,0.00388408209993
imag,0.0103339243786,0.00723280084854
wimp,0.00409036621702,0.00276099657871
coach,0.00380318312066,0.00214432709999
seller,0.00172111185285,0.00126441854908
impact,0.00266287889904,0.00225081527151
shoot,0.0372788074128,0.0609295392927
soda,0.00448428889153,0.0012873073629
mitch,0.000490220222639,0.00811562935905
western,0.00391284955972,0.00217866204015
gift,0.0211663386972,0.0104719484054
shred,0.00173719755686,0.00212801887108
compromis,0.00262077696727,0.00383218895882
fridai,0.0145376846806,0.0124900170935
scout,0.00611244222949,0.00339405160694
steve,0.00465543256393,0.0028590178327
solar,0.00192473891563,0.00274322088135
evan,0.000259572651231,0.0110496188381
rule,0.0246845528037,0.0261871872354
dylan,0.000656081476735,0.00964502934512
han,0.0016071884459,0.00507025403776
faith,0.0138930749025,0.016317322021
umyu,0.00524194905637,0.0011562447648
wise,0.0116646692515,0.00600948982582
tortur,0.00629900033657,0.00412506427894
girlfriend,0.024468857749,0.0278306803826
anywher,0.01650782662,0.0322022723505
air,0.0290413092796,0.040181943273
murder,0.0222504073528,0.0746281684941
younger,0.00632302577013,0.00802859688857
handl,0.0262786012743,0.0399443742337
albanian,0.00498294694865,0.0
laser,0.00668941933213,0.00334920578237
dull,0.00434832110206,0.00271878607246
guidanc,0.00257641620952,0.00220657077939
live,0.171456470885,0.209611976212
dish,0.00469223427909,0.00665927719466
dancer,0.00367057641287,0.00205746420783
heh,0.0837688484363,0.00148983445545
samuel,0.0,0.00790554116269
lawn,0.00315585060175,0.00134636016769
defeat,0.00400480622842,0.00331626488318
photon,0.000841909797627,0.00248765552569
mason,0.000904627408143,0.0197164485322
goal,0.00520769404576,0.00350404046664
prescott,0.0,0.00298860823184
insur,0.00474971086386,0.0145403205995
deep,0.0169940278539,0.0244879064254
lugosi,0.00435804777688,0.0
singl,0.0237572566547,0.0118671786683
chancellor,0.0,0.0031847133758
avail,0.00625971828749,0.00604382629164
acknowledg,0.00194920107749,0.0049397017714
dread,0.00487267152508,0.00116504211261
manual,0.00345275673176,0.00465381847544
ll,0.00945282675464,0.00653935186326
stew,0.0080322623552,0.00193230049566
pai,0.0831611507454,0.0621360275633
crawford,0.000390854016025,0.00506493441137
janet,0.0504712694644,0.00221005060213
loan,0.00534406844345,0.00492182509684
rib,0.00436751478584,0.00137805459449
peel,0.000937611345725,0.0155398896394
hormon,0.00153358908353,0.00291576613206
about,0.954344815872,1.03297090977
ohio,0.00454788784521,0.00316813805344
advisor,0.00189619962412,0.00231354028666
crusher,0.00075322275507,0.00305902807888
centuri,0.0147322841781,0.00976125653077
govern,0.0161491947124,0.0307619346338
probabl,0.0872679832134,0.0907855183283
slow,0.0197582990067,0.0243522193852
homicid,0.000757975270174,0.0134246435333
shift,0.00626461546555,0.0120479688128
sentiment,0.00387769523166,0.00336278509702
sophist,0.00595582141666,0.00321025508139
mock,0.0048274290292,0.000856478492262
supper,0.00367448571727,0.00294353726977
washington,0.0158537555661,0.00911067153857
inn,0.00368093227807,0.00188089143594
polici,0.00435086323782,0.00757796629502
call,0.326891699504,0.386303523635
surgic,0.00068883575655,0.00240307211791
talent,0.0131861040574,0.00547989425768
futur,0.0266824437603,0.0253802820324
appl,0.0119263287915,0.00267214627337
hiya,0.00455784802762,0.00260221561005
should,0.252807555128,0.235084557014
hoop,0.00399372425912,0.000828384584611
joseph,0.00212978583357,0.0048904346734
uisu,0.00562754780962,0.0040575829947
unit,0.0193119663947,0.0201802804088
radar,0.00355992467845,0.00149267660157
magnific,0.00325154049266,0.000668778238757
rendezv,0.0007608120589,0.00425318865534
anxiou,0.00184893086277,0.00376551224148
featur,0.00563387061714,0.00233902706731
discov,0.00831848490713,0.00913572791087
dental,0.00134104598019,0.0015025370093
legal,0.00847052174632,0.0112736592194
shuttl,0.00190782067828,0.003129734275
word,0.102075443545,0.0797689094371
tool,0.00649447627665,0.00498012324624
deceas,0.00203744785067,0.00305643550407
consider,0.00425656275435,0.00306032130497
noon,0.00607670681396,0.00495120710378
york,0.0321599592376,0.0292445776813
lauri,0.000285040311893,0.0117751877318
fell,0.0136148130888,0.0137672863483
reject,0.00455009651276,0.00399360721895
ton,0.00509999489598,0.00429232759041
lead,0.0258241849999,0.0241411618561
marin,0.00109749383886,0.00615721254611
name,0.192897175175,0.212795875246
commiss,0.00301120001235,0.00560355545435
windshield,0.00245274686003,0.0014695485765
captain,0.0281794041535,0.0677521285521
winter,0.00596422947467,0.00554674969764
slap,0.00459914252414,0.00332342548359
burst,0.00236889844834,0.00199028666476
mallori,0.0,0.00576576576577
goodnight,0.0146969981891,0.0119152804652
polish,0.00492668107577,0.000618081493481
letter,0.0285966358186,0.0248544923714
voyag,0.00396855923216,0.000916119902356
sandi,0.000892506204914,0.00763462786655
ta,0.0056076731117,0.00626278395258
commission,0.0,0.00200264234755
joke,0.0341851736084,0.034451834459
idea,0.112209217542,0.10268648228
deserv,0.0201401281019,0.0125966000851
shove,0.00332583308492,0.00554503312457
rd,0.00393304839746,0.00284110683777
mistak,0.0349676353645,0.0317011034848
earthquak,0.00222830752318,0.00247886011626
worm,0.00598313456376,0.00716011367513
abil,0.00494957956781,0.00741649994568
guarante,0.00646876634352,0.00835024863547
outta,0.0228027650418,0.0276744264806
mutual,0.00342150111143,0.000798413461099
prize,0.0061577835817,0.00239768216286
welcom,0.0264090247144,0.0211151056262
seventi,0.00557760720839,0.00321383576287
trunk,0.00353965496243,0.00879004109144
teas,0.00118647267872,0.00204989333681
access,0.0022774419516,0.0120505078581
jacki,0.00619485021303,0.00217533732701
refresh,0.0019432090062,0.0011949086471
affirm,0.00110862303969,0.00425879396057
ill,0.503371781013,0.47063361306
gregor,0.0,0.00328083989501
chet,0.0,0.00285608583902
complet,0.0454888624256,0.0384093225422
mill,0.00883346234849,0.002809386619
speak,0.0516332675929,0.0514351312305
whatiya,0.0,0.00290077344988
prei,0.000640439584276,0.00560947219957
fed,0.00410877031453,0.0139776193223
flash,0.00482750862708,0.00798122781554
crab,0.00246260633366,0.000570883814332
wet,0.0141179169785,0.0156862445352
warm,0.0124391023628,0.0140222976148
hoover,0.000786322399533,0.00207598773332
flood,0.00157298395101,0.00244171987402
regard,0.0029876549864,0.0047209756855
hamburg,0.00413861073234,0.00186878812537
anim,0.0184522697477,0.0348774680389
random,0.00268492675826,0.00677078253851
lick,0.00503102984029,0.00371199856674
liabl,0.00170695178503,0.0010658783547
unknown,0.0032981186394,0.00546339690545
histori,0.0169135597592,0.0236707087129
highli,0.0061797709485,0.0060403954516
fred,0.00716622790377,0.00893714827163
peggi,0.0104249088038,0.0
emerg,0.0129419155545,0.0172306470918
maid,0.00653032925755,0.00225680719697
relax,0.0290806130824,0.0208955642392
whaddya,0.00390347552334,0.00152423647937
give,0.286413414401,0.274499001701
starfleet,0.00126286469644,0.0132906384158
rout,0.00458784922949,0.00862228192311
resourc,0.00238929238509,0.00255374290903
night,0.214050179724,0.229734844967
statu,0.0125105241847,0.00732192435382
spare,0.00588429759807,0.0126560946225
abov,0.00767568139821,0.00691200238341
save,0.0639420167661,0.0666443325423
fett,0.000146502592891,0.00726165378309
goat,0.00378854740205,0.00121588675013
career,0.0160771374793,0.00988921190624
van,0.00597228961443,0.0163531576133
puke,0.00585772887182,0.00275143746682
disagre,0.00209544377506,0.00207161907874
reveng,0.00523808193936,0.00661907023223
femal,0.00896642089178,0.00580190115149
penni,0.0125281172677,0.00563000516161
better,0.208304348707,0.190952716539
rex,0.0108932645224,0.00436435068654
marg,0.000828525408704,0.00842648181013
but,1.31720238358,1.11434827309
border,0.0072330771275,0.00996416735642
phil,0.00316014954917,0.00502557178619
twentyseven,0.00177423950359,0.00194982807422
sixti,0.00903719965898,0.00975794840853
delai,0.00273481572672,0.00450877332878
jewel,0.00450065652493,0.000584344593464
uiu,0.00735553914938,0.00155329798631
leash,0.00147390873199,0.00192370831298
berni,0.0137623080147,0.0
nickel,0.00185639829066,0.00147654472143
aim,0.00498011310336,0.00301923950042
uyouu,0.0186299566463,0.0129037869721
advic,0.0127342138626,0.0118668942063
gold,0.0150412654561,0.0122138907478
actress,0.00709728239717,0.000756752158878
whisper,0.00137770728561,0.00433984461654
goin,0.0142154721524,0.0314360393785
particularli,0.00574134032088,0.00440091221239
gossip,0.00129392277375,0.0024826247659
runnin,0.00109094393802,0.00323824943485
peni,0.00748984172556,0.000732367168856
minut,0.143280689419,0.141987385645
scandal,0.00240056429764,0.00110205283363
awkward,0.00396273025486,0.00176017250237
crank,0.00397644709229,0.00369687978488
ev,0.024258245821,0.00461566562325
owen,0.0,0.00727224396804
diet,0.00356783750641,0.00231739818392
cargo,0.00185245745348,0.00433538441317
fashion,0.00633221964688,0.0042717650289
tale,0.00550230656194,0.00425283893746
quietli,0.00426380654345,0.00317279230294
son,0.0747855577572,0.0756421180401
geek,0.00292667237455,0.00287034995959
devot,0.00363664874722,0.00218248861573
madelein,0.0,0.0025137470542
luke,0.00349020810284,0.0025620865533
laval,0.0102991395761,0.0
seventeen,0.00731361708137,0.00625479187969
yourselv,0.00379508605242,0.00359775468956
sleev,0.00217714182979,0.00117202462181
robberi,0.00369432001454,0.00505088666959
debt,0.00292327882603,0.00343927626653
flow,0.00333948406728,0.00470246111116
mark,0.0389235624798,0.0276459983107
subtl,0.00274395671567,0.00283628373708
symbol,0.0042140532966,0.00378873828417
prank,0.00198443014716,0.00307288570611
illus,0.00176083928475,0.00413752384618
restor,0.00250047700889,0.00166898394501
catch,0.0292272295579,0.0439583387911
predat,0.0,0.00415627622134
temper,0.00372726784924,0.00227271455764
globe,0.00162096151198,0.00223450449465
pacif,0.00205634431692,0.00160009138473
ethel,0.00533722889066,9.86971969996e-05
phaser,0.000420954898813,0.00338207067485
midnight,0.00525159594327,0.00361421462915
lock,0.0210931207357,0.0419881344347
adult,0.0073961337655,0.00496481242656
brandon,0.00301289102028,0.00301643436655
kitchen,0.0104115119174,0.010522741013
noi,0.00276897176673,0.00281501442039
toni,0.0279823714831,0.00687560738178
mo,0.00138795778998,0.00147827826739
awhil,0.00952733015471,0.00753904450321
actor,0.0133821886709,0.00684951264156
length,0.00260496534651,0.00328396802826
pinch,0.00216004506392,0.00198215162155
throw,0.0429764727023,0.0267773533533
tunnel,0.00381912315661,0.00629364068038
materi,0.00784651560937,0.00551463458127
function,0.00608380598956,0.00779157892601
zip,0.00272835578157,0.00162885924895
visa,0.00154154646393,0.00129550471559
josh,0.00611306825222,0.00491815533977
shed,0.0141746663528,0.0213066166027
crash,0.0194952778214,0.0152066363185
craig,0.0274234816554,0.000370919881306
he,1.55877003196,2.04075955885
perri,0.00170084637333,0.00195331191862
pathet,0.00508719778701,0.00384261312245
eastern,0.00168505472906,0.00333631818723
demand,0.00630116043788,0.00585696383955
sheet,0.00569705998823,0.00712219413435
data,0.00265850340462,0.023541276653
fbi,0.00328409804951,0.0426814316769
insist,0.00879051388638,0.0089681402483
regist,0.00687617611335,0.00521576737607
fame,0.0030156137989,0.00327587718524
particular,0.00824240635008,0.00961532897534
upon,0.00947501014431,0.00682385250552
screen,0.00786232723599,0.00989184087179
becki,0.0055215138537,0.000402576489533
ya,0.0981399768138,0.0782182916231
attornei,0.00855472134826,0.00845644466628
clai,0.00231708667855,0.00213699705171
mate,0.00428266985192,0.0069337371907
interview,0.0109171800334,0.00991878457555
yard,0.00507945479986,0.0100474888606
duke,0.00478215484919,0.00420718858024
footprint,0.0013609090913,0.00327413765829
user,0.000253213084727,0.000532445588568
influenc,0.00346702510461,0.00402461142327
swallow,0.00635695235946,0.00610338625882
lula,0.0,0.00472380217873
plate,0.00770845756193,0.00829613108253
queen,0.0157836953373,0.00975003719666
until,0.0632556673825,0.081395353481
rode,0.00156210964798,0.00131527084108
creat,0.015737030413,0.0230353070891
disappoint,0.0124977609037,0.0111062122714
region,0.00193124828938,0.00401559784421
marcia,0.00274759927006,0.000488758553275
defens,0.00828531089287,0.0117923999711
sensit,0.00833093112707,0.00603879058131
defend,0.00645699059559,0.0114881197759
miseri,0.00291650305499,0.0023040552781
take,0.451428231401,0.512288352953
oil,0.012785389026,0.0128091392375
holi,0.0220195070802,0.0126425786268
polit,0.0116217121264,0.0122412528244
crazi,0.0702570832337,0.0834488359748
interrupt,0.00969053172443,0.00282018249399
luca,0.000879947477278,0.0044420308359
franc,0.0111565196599,0.00702571893697
pete,0.00469171598501,0.0136297889053
afternoon,0.016451022779,0.0168875296819
distress,0.00316194030389,0.00364382885075
finder,0.0013070083746,0.00243130272142
around,0.172930627368,0.208241767634
europ,0.00424164068739,0.00529865222451
sit,0.0835592072747,0.0850951102323
follow,0.0419139452593,0.0600781196598
intellectu,0.00474634725651,0.000756052363078
tee,0.00483120459759,0.0
planet,0.0257558438147,0.0286853591437
perk,0.00255684123083,0.0016532252046
dame,0.00813717813874,0.000484966052376
wife,0.0764619445587,0.104072690816
distanc,0.00483741391172,0.0079350136632
breed,0.00202213307144,0.00259930645006
height,0.00285235069082,0.00498015745678
compens,0.00146500655297,0.00153195449356
storm,0.00405544397108,0.0105048401929
appoint,0.0110496062859,0.00664437110145
daphn,0.00551281823512,0.000450721153846
salesman,0.00212795052244,0.0038735803395
scoobi,0.00964702700266,0.0
distinct,0.00363197084482,0.00105616725724
alon,0.0684937948585,0.0862094685685
remot,0.0048663483432,0.0059433374553
boss,0.0273709592121,0.0199190453254
pawn,0.00329795339418,0.00116396234083
wonder,0.103547386466,0.0605303223703
easier,0.00979203481221,0.0078979748122
lt,0.00256388068615,0.000958616669046
zero,0.00776391084165,0.011505630582
stake,0.00501199638594,0.0105829032189
food,0.0415277682469,0.0290991277916
forest,0.00650468230212,0.00170667336019
june,0.00525682227498,0.00413274461933
pickup,0.0016611558491,0.00455994099637
sensor,0.000313023381676,0.00458908013586
choke,0.00316781677929,0.00309283628803
situat,0.0138755017465,0.0223851829079
david,0.0262799440194,0.015326120127
blackmail,0.00411992136847,0.00153407727149
atom,0.00337533917307,0.00324591763224
necessarili,0.00267979648089,0.0033549503043
albert,0.000317107975265,0.00599636138539
advantag,0.00883210356484,0.00296400936406
fli,0.00239416503873,0.00419968260086
horn,0.00718978130199,0.00246325525952
metal,0.00359538240825,0.0101403758694
